Name,Transliteration,Meaning,Gender,Language
Margreta,,Pearl,Female,Faroese
Marjun,,Of the sea,Female,Faroese
Marta,,Lady,Female,Faroese
Nina,,Little girl,Female,Faroese
Oddvør,,Point of a spear,Female,Faroese
Óluva,,Ancestor's relic,Female,Faroese
Ragna,,"Advice, counsel",Female,Faroese
Randi,,Shield,Female,Faroese
Rebekka,,"To tie, bind",Female,Faroese
Ronja,,God’s joyful song,Female,Faroese
Rúna,,Secret,Female,Faroese
Sigrid,,Victory and beauty,Female,Faroese
Sigrun,,Secret victory,Female,Faroese
Signa,,Blessed,Female,Faroese
Sólrun,,Sun’s secret,Female,Faroese
Svanna,,Swan,Female,Faroese
Tóra,,Thunder,Female,Faroese
Turið,,Thor’s battle,Female,Faroese
Valborg,,Powerful protection,Female,Faroese
Vár,,Spring,Female,Faroese
Ylva,,She-wolf,Female,Faroese
Álvheið,,Elf battle,Female,Faroese
Ásta,,Love,Female,Faroese
Barbara,,"Foreign, strange",Female,Faroese
Bergtóra,,Thor’s protection,Female,Faroese
Birna,,Bear,Female,Faroese
Bjørk,,Birch tree,Female,Faroese
Dinna,,Judgment,Female,Faroese
Aarne,,Eagle,Male,Finnish
Aatos,,"Thought, idea",Male,Finnish
Aarni,,Treasure,Male,Finnish
Aimo,,Generous,Male,Finnish
Akseli,,Father of peace,Male,Finnish
Alvar,,Elf warrior,Male,Finnish
Antti,,Priceless one,Male,Finnish
Armas,,Beloved,Male,Finnish
Arto,,"Bear, man of the bear tribe",Male,Finnish
Asko,,Ash tree,Male,Finnish
Eero,,Eternal ruler,Male,Finnish
Eetu,,Wealthy guardian,Male,Finnish
Eino,,One,Male,Finnish
Elias,,The Lord is my God,Male,Finnish
Elmeri,,"Noble, famous",Male,Finnish
Emil,,Rival,Male,Finnish
Ensio,,Firstborn,Male,Finnish
Eppu,,Guardian of wealth,Male,Finnish
Erno,,"Serious, determined",Male,Finnish
Esko,,Spear of the gods,Male,Finnish
Hannu,,God is gracious,Male,Finnish
Heikki,,Ruler of the household,Male,Finnish
Helmi,,Pearl,Male,Finnish
Henri,,Ruler of the household,Male,Finnish
Hermanni,,Soldier,Male,Finnish
Ilari,,"Cheerful, merry",Male,Finnish
Ilkka,,Protection,Male,Finnish
Ilmari,,"Air, sky",Male,Finnish
Iivari,,Archer,Male,Finnish
Jalmari,,Helmet of the gods,Male,Finnish
Janne,,God is gracious,Male,Finnish
Jari,,Helmet of the gods,Male,Finnish
Jarmo,,Spearman,Male,Finnish
Jari,,Helmet of the gods,Male,Finnish
Jere,,"Exalted, strong",Male,Finnish
Joni,,God is gracious,Male,Finnish
Jorma,,Farmer,Male,Finnish
Jouko,,"People, tribe",Male,Finnish
Juha,,God is gracious,Male,Finnish
Juho,,God is gracious,Male,Finnish
Jukka,,God is gracious,Male,Finnish
Jussi,,God is gracious,Male,Finnish
Kalevi,,Hero,Male,Finnish
Kari,,Pure,Male,Finnish
Karri,,Descendant,Male,Finnish
Kauko,,Far away,Male,Finnish
Kimmo,,"Strong, determined",Male,Finnish
Kosti,,Staff of the gods,Male,Finnish
Kristian,,Follower of Christ,Male,Finnish
Kyösti,,Staff of the gods,Male,Finnish
Lauri,,Laurel,Male,Finnish
Lasse,,Laurel,Male,Finnish
Leevi,,"Joined, attached",Male,Finnish
Leo,,Lion,Male,Finnish
Lio,,Lion,Male,Finnish
Luukas,,"Light, illumination",Male,Finnish
Lassi,,Man from Laurentum,Male,Finnish
Manni,,"Strong, manly",Male,Finnish
Markus,,Warlike,Male,Finnish
Martti,,Warlike,Male,Finnish
Matti,,Gift of God,Male,Finnish
Mika,,Who is like God?,Male,Finnish
Mikko,,Who is like God?,Male,Finnish
Miro,,Peaceful,Male,Finnish
Niko,,Victory of the people,Male,Finnish
Nils,,Champion,Male,Finnish
Niilo,,Victory of the people,Male,Finnish
Oiva,,"Excellent, splendid",Male,Finnish
Olavi,,Ancestor’s relic,Male,Finnish
Onni,,"Happiness, luck",Male,Finnish
Oskari,,God spear,Male,Finnish
Paavo,,Small,Male,Finnish
Pekka,,Rock,Male,Finnish
Pentti,,Blessed,Male,Finnish
Petri,,Rock,Male,Finnish
Pietari,,Rock,Male,Finnish
Pirkka,,Merchant,Male,Finnish
Pirkka,,Merchant,Male,Finnish
Rami,,God’s joyful song,Male,Finnish
Riku,,Powerful leader,Male,Finnish
Risto,,Follower of Christ,Male,Finnish
Roope,,Bright fame,Male,Finnish
Sauli,,Prayed for,Male,Finnish
Seppo,,"Smith, craftsman",Male,Finnish
Simo,,He has heard,Male,Finnish
Sampo,,"Wealth, prosperity",Male,Finnish
Sasu,,Protecting,Male,Finnish
Taavi,,Beloved,Male,Finnish
Tapani,,Crowned,Male,Finnish
Tapio,,Forest god,Male,Finnish
Tarmo,,"Strength, vigor",Male,Finnish
Teemu,,Victory,Male,Finnish
Toivo,,Hope,Male,Finnish
Tomi,,Twin,Male,Finnish
Topi,,Twin,Male,Finnish
Tuomas,,Twin,Male,Finnish
Urho,,"Brave, bold",Male,Finnish
Valtteri,,Ruler of the army,Male,Finnish
Veeti,,"Intelligent, wise",Male,Finnish
Veikko,,Brother,Male,Finnish
Vesa,,Young tree,Male,Finnish
Ville,,"Will, desire",Male,Finnish
Vilho,,"Will, desire",Male,Finnish
Viljami,,Strong-willed warrior,Male,Finnish
Yrjö,,"Farmer, earth worker",Male,Finnish
Aki,,Father,Male,Finnish
Aleksi,,Defender of the people,Male,Finnish
Arttu,,Bear,Male,Finnish
Eemeli,,Rival,Male,Finnish
Eljas,,The Lord is my God,Male,Finnish
Heimo,,Tribe,Male,Finnish
Ismo,,Universal,Male,Finnish
Jesperi,,Treasurer,Male,Finnish
Jooseppi,,God will add,Male,Finnish
Kasper,,Treasurer,Male,Finnish
Kalle,,Free man,Male,Finnish
Kari,,Pure,Male,Finnish
Kaleva,,Hero,Male,Finnish
Karri,,Descendant,Male,Finnish
Kimi,,Ruler,Male,Finnish
Lempi,,Love,Male,Finnish
Lennu,,Brave lion,Male,Finnish
Mies,,Man,Male,Finnish
Nalle,,Teddy bear,Male,Finnish
Osmo,,Protector,Male,Finnish
Pertti,,Rock,Male,Finnish
Pihka,,Resin,Male,Finnish
Reino,,Kingdom,Male,Finnish
Sasu,,Protecting,Male,Finnish
Sulo,,"Charm, grace",Male,Finnish
Tapani,,Crowned,Male,Finnish
Urmas,,"Brave, bold",Male,Finnish
Veijo,,"Holy, sacred",Male,Finnish
Väinö,,"Wide, slow river",Male,Finnish
Väinämöinen,,Wise old man,Male,Finnish
Ville,,"Will, desire",Male,Finnish
Yrjänä,,"Farmer, earth worker",Male,Finnish
Aimo,,Generous,Male,Finnish
Antti,,Priceless one,Male,Finnish
Eelis,,The Lord is my God,Male,Finnish
Ilmo,,"Air, sky",Male,Finnish
Johannes,,God is gracious,Male,Finnish
Kaarlo,,Free man,Male,Finnish
Mikael,,Who is like God?,Male,Finnish
Ossi,,Divine spear,Male,Finnish
Pentti,,Blessed,Male,Finnish
Tatu,,Courageous,Male,Finnish
Aada,,Noble,Female,Finnish
Aamu,,Morning,Female,Finnish
Aava,,Wide,Female,Finnish
Aila,,"Holy, blessed",Female,Finnish
Aili,,Holy,Female,Finnish
Aino,,The only one,Female,Finnish
Aira,,"Melody, song",Female,Finnish
Anja,,Gracious,Female,Finnish
Anna,,Grace,Female,Finnish
Anneli,,Gracious,Female,Finnish
Anni,,Grace,Female,Finnish
Annikki,,"Gracious, merciful",Female,Finnish
Annukka,,Grace,Female,Finnish
Arja,,Precious,Female,Finnish
Aulikki,,Generous,Female,Finnish
Eeva,,Life,Female,Finnish
Eila,,"Bright, shining",Female,Finnish
Elina,,Light,Female,Finnish
Elli,,Light,Female,Finnish
Elsa,,God is my oath,Female,Finnish
Emmi,,Universal,Female,Finnish
Enni,,Grace,Female,Finnish
Essi,,"Star, goddess",Female,Finnish
Hannele,,God is gracious,Female,Finnish
Helena,,"Light, torch",Female,Finnish
Helmi,,Pearl,Female,Finnish
Hilja,,"Silence, quiet",Female,Finnish
Ilona,,Joy,Female,Finnish
Inkeri,,Hero's daughter,Female,Finnish
Iiris,,Rainbow,Female,Finnish
Iida,,"Industrious, hardworking",Female,Finnish
Ilmi,,Miracle,Female,Finnish
Irja,,Peace,Female,Finnish
Irmeli,,Universal,Female,Finnish
Jaana,,God is gracious,Female,Finnish
Jenni,,White wave,Female,Finnish
Johanna,,God is gracious,Female,Finnish
Julia,,Youthful,Female,Finnish
Kaija,,Pure,Female,Finnish
Kaisa,,Pure,Female,Finnish
Kerttu,,Strong spear,Female,Finnish
Kirsi,,Frost,Female,Finnish
Kristiina,,Follower of Christ,Female,Finnish
Laura,,Laurel,Female,Finnish
Lea,,Weary,Female,Finnish
Leena,,Light,Female,Finnish
Leila,,Night,Female,Finnish
Lilli,,Lily,Female,Finnish
Liisa,,God is my oath,Female,Finnish
Lilja,,Lily,Female,Finnish
Linda,,"Soft, tender",Female,Finnish
Linnea,,Twinflower,Female,Finnish
Maija,,Beloved,Female,Finnish
Marika,,Bitter,Female,Finnish
Mari,,Bitter,Female,Finnish
Maria,,Bitter,Female,Finnish
Marja,,Berry,Female,Finnish
Marjatta,,Pearl,Female,Finnish
Marjo,,Pearl,Female,Finnish
Marjut,,Bitter,Female,Finnish
Marleena,,Light,Female,Finnish
Martta,,Lady,Female,Finnish
Mauno,,Great,Female,Finnish
Meeri,,Bitter,Female,Finnish
Meri,,Sea,Female,Finnish
Minna,,Love,Female,Finnish
Mirkka,,Miracle,Female,Finnish
Milla,,Industrious,Female,Finnish
Milja,,"Gracious, merciful",Female,Finnish
Mirja,,Admirable,Female,Finnish
Mirva,,Peace,Female,Finnish
Neea,,"Clean, pure",Female,Finnish
Netta,,Pure,Female,Finnish
Niina,,God is gracious,Female,Finnish
Noora,,Light,Female,Finnish
Oili,,Holy,Female,Finnish
Olga,,Holy,Female,Finnish
Orvokki,,Violet,Female,Finnish
Outi,,Refuge,Female,Finnish
Pauliina,,Small,Female,Finnish
Petra,,Rock,Female,Finnish
Piia,,Pious,Female,Finnish
Pihla,,Rowan tree,Female,Finnish
Pirjo,,"High, noble",Female,Finnish
Pirkko,,Rock,Female,Finnish
Raili,,"Bright, shining",Female,Finnish
Raisa,,Easygoing,Female,Finnish
Reeta,,Pearl,Female,Finnish
Riikka,,Powerful ruler,Female,Finnish
Rita,,Pearl,Female,Finnish
Ruut,,Friend,Female,Finnish
Saara,,Princess,Female,Finnish
Saila,,Blessed,Female,Finnish
Salla,,Strength,Female,Finnish
Satu,,Fairy tale,Female,Finnish
Seija,,Blessed,Female,Finnish
Senni,,Lily,Female,Finnish
Sini,,Blue,Female,Finnish
Sirpa,,"Shard, fragment",Female,Finnish
Sisko,,Sister,Female,Finnish
Sointu,,"Melody, harmony",Female,Finnish
Suvi,,Summer,Female,Finnish
Sylvia,,"Forest, wood",Female,Finnish
Taija,,Crown,Female,Finnish
Taina,,Fairy queen,Female,Finnish
Tanja,,Fairy queen,Female,Finnish
Tarja,,God’s gift,Female,Finnish
Tellervo,,Goddess of the forest,Female,Finnish
Terttu,,Cluster,Female,Finnish
Tiia,,Gift of God,Female,Finnish
Tuula,,Wind,Female,Finnish
Tuuli,,Wind,Female,Finnish
Ulla,,Wealthy,Female,Finnish
Ulrika,,Prosperity and power,Female,Finnish
Unelma,,Dream,Female,Finnish
Ursula,,Little she-bear,Female,Finnish
Ulla,,Wealthy,Female,Finnish
Vaula,,"Gentle, peaceful",Female,Finnish
Veera,,Truthful,Female,Finnish
Venla,,Butterfly,Female,Finnish
Vera,,"Faith, truth",Female,Finnish
Vieno,,"Gentle, mild",Female,Finnish
Vilhelmiina,,Strong-willed warrior,Female,Finnish
Vilja,,"Grain, harvest",Female,Finnish
Viivi,,Lively,Female,Finnish
Vilma,,Strong-willed warrior,Female,Finnish
Vuokko,,Anemone,Female,Finnish
Yrsa,,Wild she-bear,Female,Finnish
Aada,,Noble,Female,Finnish
Aili,,Holy,Female,Finnish
Aino,,The only one,Female,Finnish
Alli,,"Noble, kind",Female,Finnish
Anitta,,Gracious,Female,Finnish
Annukka,,Grace,Female,Finnish
Armi,,Beloved,Female,Finnish
Elma,,Helmet,Female,Finnish
Eriikka,,Powerful ruler,Female,Finnish
Hertta,,Noble,Female,Finnish
Helinä,,"Chime, tinkling sound",Female,Finnish
Hilkka,,Sweet,Female,Finnish
Ilmi,,Miracle,Female,Finnish
Kaija,,Pure,Female,Finnish
Kaino,,Shy,Female,Finnish
Kyllikki,,Woman of the village,Female,Finnish
Lahja,,Gift,Female,Finnish
Lea,,Weary,Female,Finnish
Lempi,,Love,Female,Finnish
Loviisa,,Famous warrior,Female,Finnish
Maaret,,Bitter,Female,Finnish
Maila,,Kind,Female,Finnish
Meeri,,Bitter,Female,Finnish
Minttu,,Mint,Female,Finnish
Mirja,,Admirable,Female,Finnish
Nanna,,Grace,Female,Finnish
Raakel,,"Ewe, little lamb",Female,Finnish
Raija,,Peace,Female,Finnish
Sanni,,Lily,Female,Finnish
Talvikki,,Winter,Female,Finnish
Varpu,,"Twig, sprig",Female,Finnish
Viivi,,Lively,Female,Finnish
Adrien,,From Hadria,Male,French
Alexandre,,Defender of the people,Male,French
Alphonse,,Noble and ready,Male,French
Amaury,,Work power,Male,French
Anatole,,Sunrise,Male,French
André,,"Manly, brave",Male,French
Antoine,,Priceless one,Male,French
Armand,,Soldier,Male,French
Arthur,,Bear king,Male,French
Augustin,,"Great, magnificent",Male,French
Baptiste,,"Baptist, to dip",Male,French
Benoît,,Blessed,Male,French
Bernard,,Brave as a bear,Male,French
Bertrand,,Bright raven,Male,French
Blaise,,Stammerer,Male,French
Camille,,Altar server,Male,French
Cédric,,Bounty,Male,French
Charles,,Free man,Male,French
Christian,,Follower of Christ,Male,French
Christophe,,Christ-bearer,Male,French
Clément,,Merciful,Male,French
Clovis,,Famous warrior,Male,French
Damien,,To tame,Male,French
Daniel,,God is my judge,Male,French
Denis,,Follower of Dionysus,Male,French
Didier,,Desired,Male,French
Dominique,,Belonging to the Lord,Male,French
Édouard,,Wealthy guardian,Male,French
Élie,,The Lord is my God,Male,French
Éloi,,Chosen,Male,French
Emmanuel,,God is with us,Male,French
Étienne,,Crown,Male,French
Félix,,"Happy, fortunate",Male,French
Fernand,,Brave journey,Male,French
Florent,,Flowering,Male,French
François,,Free man,Male,French
Frédéric,,Peaceful ruler,Male,French
Gaël,,"Stranger, foreigner",Male,French
Gaston,,"Guest, stranger",Male,French
Gérard,,Brave with a spear,Male,French
Gilbert,,Bright pledge,Male,French
Grégoire,,Watchful,Male,French
Guillaume,,Resolute protector,Male,French
Gustave,,Staff of the gods,Male,French
Henri,,Ruler of the household,Male,French
Hervé,,Battle-worthy,Male,French
Honoré,,Honored,Male,French
Hugo,,"Mind, intellect",Male,French
Isaac,,Laughter,Male,French
Jacques,,Supplanter,Male,French
Jean,,God is gracious,Male,French
Jérôme,,Sacred name,Male,French
Joachim,,Established by God,Male,French
Joseph,,God will add,Male,French
Jules,,Youthful,Male,French
Julien,,Youthful,Male,French
Laurent,,Laurel,Male,French
Léon,,Lion,Male,French
Léonard,,Brave lion,Male,French
Louis,,Famous warrior,Male,French
Lucas,,"Light, illumination",Male,French
Lucien,,Light,Male,French
Ludovic,,Famous warrior,Male,French
Marc,,Warlike,Male,French
Marcel,,Little warrior,Male,French
Martin,,Warlike,Male,French
Mathieu,,Gift of God,Male,French
Maurice,,Dark-skinned,Male,French
Maxime,,Greatest,Male,French
Michel,,Who is like God?,Male,French
Nicolas,,Victory of the people,Male,French
Noé,,"Rest, comfort",Male,French
Noël,,Christmas,Male,French
Olivier,,Olive tree,Male,French
Pascal,,"Passover, Easter",Male,French
Patrice,,Noble,Male,French
Paul,,"Small, humble",Male,French
Philippe,,Lover of horses,Male,French
Pierre,,Rock,Male,French
Quentin,,Fifth,Male,French
Raoul,,Wolf counselor,Male,French
Raymond,,Wise protector,Male,French
René,,Reborn,Male,French
Richard,,Powerful ruler,Male,French
Robert,,Bright fame,Male,French
Roger,,Famous spear,Male,French
Roland,,Famous throughout the land,Male,French
Romain,,Roman,Male,French
Sébastien,,Venerable,Male,French
Serge,,Servant,Male,French
Stéphane,,Crown,Male,French
Théodore,,Gift of God,Male,French
Thibault,,Brave people,Male,French
Thierry,,Ruler of the people,Male,French
Timothée,,Honoring God,Male,French
Valentin,,"Strong, healthy",Male,French
Victor,,Conqueror,Male,French
Vincent,,Conquering,Male,French
Virgile,,Flourishing,Male,French
Xavier,,"Bright, splendid",Male,French
Yves,,Yew,Male,French
Zacharie,,The Lord has remembered,Male,French
Adeline,,Noble,Female,French
Adrienne,,From Hadria,Female,French
Agathe,,"Good, kind",Female,French
Amandine,,Worthy of love,Female,French
Amélie,,Hardworking,Female,French
Anaïs,,Grace,Female,French
Angélique,,Angelic,Female,French
Anne,,Grace,Female,French
Annette,,"Little Ann, gracious",Female,French
Antoinette,,Priceless one,Female,French
Arianne,,Very holy,Female,French
Arlette,,Eagle,Female,French
Audrey,,Noble strength,Female,French
Aurélie,,Golden,Female,French
Aurore,,Dawn,Female,French
Bernadette,,Brave as a bear,Female,French
Brigitte,,Exalted one,Female,French
Camille,,Altar server,Female,French
Capucine,,Nasturtium flower,Female,French
Caroline,,Free woman,Female,French
Catherine,,Pure,Female,French
Céline,,Heaven,Female,French
Charlotte,,Free woman,Female,French
Claire,,"Clear, bright",Female,French
Clarisse,,"Bright, clear",Female,French
Clémence,,Merciful,Female,French
Clothilde,,Famous in battle,Female,French
Colette,,Victory of the people,Female,French
Constance,,Steadfast,Female,French
Coralie,,Coral,Female,French
Delphine,,"From Delphi, dolphin",Female,French
Denise,,Follower of Dionysus,Female,French
Diane,,"Divine, heavenly",Female,French
Dominique,,Belonging to the Lord,Female,French
Élise,,Consecrated to God,Female,French
Élodie,,Foreign riches,Female,French
Éléonore,,Light,Female,French
Élisabeth,,God is my oath,Female,French
Élodie,,Foreign riches,Female,French
Estelle,,Star,Female,French
Eugénie,,"Well-born, noble",Female,French
Fanny,,Free one,Female,French
Faustine,,Fortunate,Female,French
Félicie,,"Happy, fortunate",Female,French
Florence,,Flourishing,Female,French
Françoise,,Free woman,Female,French
Gabrielle,,God is my strength,Female,French
Geneviève,,Tribe woman,Female,French
Giselle,,Pledge,Female,French
Hélène,,Light,Female,French
Henriette,,Ruler of the household,Female,French
Hortense,,Gardener,Female,French
Isabelle,,God is my oath,Female,French
Jacqueline,,Supplanter,Female,French
Jeanne,,God is gracious,Female,French
Joséphine,,God will add,Female,French
Juliette,,Youthful,Female,French
Justine,,"Fair, righteous",Female,French
Léa,,Weary,Female,French
Léonie,,Lioness,Female,French
Liliane,,Lily,Female,French
Louise,,Famous warrior,Female,French
Lucie,,Light,Female,French
Madeleine,,Of Magdala,Female,French
Margaux,,Pearl,Female,French
Marguerite,,"Daisy, pearl",Female,French
Marine,,Of the sea,Female,French
Martine,,Warlike,Female,French
Mathilde,,Battle-mighty,Female,French
Mélanie,,"Black, dark",Female,French
Mélissa,,Honeybee,Female,French
Michelle,,Who is like God?,Female,French
Mireille,,Admirable,Female,French
Monique,,Advisor,Female,French
Nathalie,,Christmas Day,Female,French
Nicole,,Victory of the people,Female,French
Noémie,,Pleasantness,Female,French
Odette,,Wealth,Female,French
Olga,,Holy,Female,French
Ophélie,,Helper,Female,French
Paulette,,"Small, humble",Female,French
Pauline,,"Small, humble",Female,French
Philomène,,Lover of strength,Female,French
Rachel,,"Ewe, little lamb",Female,French
Renée,,Reborn,Female,French
Rosalie,,Rose,Female,French
Sabine,,A Sabine woman,Female,French
Sandra,,Defender of the people,Female,French
Sophie,,Wisdom,Female,French
Stéphanie,,Crowned,Female,French
Susanne,,Lily,Female,French
Sylvie,,From the forest,Female,French
Thérèse,,Harvester,Female,French
Valentine,,"Strong, healthy",Female,French
Valérie,,"Strong, healthy",Female,French
Véronique,,True image,Female,French
Victoire,,Victory,Female,French
Violette,,Violet,Female,French
Virginie,,Maiden,Female,French
Yolande,,Violet flower,Female,French
Zoé,,Life,Female,French
Aimée,,Beloved,Female,French
Aleksandar,,Defender of the people,Male,FYRO Macedonian
Andrej,,"Manly, brave",Male,FYRO Macedonian
Angel,,"Messenger, angel",Male,FYRO Macedonian
Anton,,Priceless one,Male,FYRO Macedonian
Blagoja,,"Gentle, kind",Male,FYRO Macedonian
Bojan,,Battle,Male,FYRO Macedonian
Borjan,,"Battle, warrior",Male,FYRO Macedonian
Borislav,,Glory of the battle,Male,FYRO Macedonian
Branko,,"Defender, protector",Male,FYRO Macedonian
Dejan,,"Action, work",Male,FYRO Macedonian
Dimitar,,"Earth-lover, from Demeter",Male,FYRO Macedonian
Dragan,,"Precious, dear",Male,FYRO Macedonian
Emil,,Rival,Male,FYRO Macedonian
Filip,,Lover of horses,Male,FYRO Macedonian
Goran,,"Highlander, mountain man",Male,FYRO Macedonian
Grigor,,"Watchful, vigilant",Male,FYRO Macedonian
Hristijan,,Christian,Male,FYRO Macedonian
Igor,,Warrior of peace,Male,FYRO Macedonian
Ilija,,The Lord is my God,Male,FYRO Macedonian
Ivan,,God is gracious,Male,FYRO Macedonian
Jovan,,God is gracious,Male,FYRO Macedonian
Kiril,,Lordly,Male,FYRO Macedonian
Kosta,,"Steadfast, constant",Male,FYRO Macedonian
Ljupcho,,"Gentle, kind",Male,FYRO Macedonian
Marko,,Warlike,Male,FYRO Macedonian
Martin,,Warlike,Male,FYRO Macedonian
Matej,,Gift of God,Male,FYRO Macedonian
Mihail,,Who is like God?,Male,FYRO Macedonian
Mladen,,Youth,Male,FYRO Macedonian
Naum,,Comforter,Male,FYRO Macedonian
Nikola,,Victory of the people,Male,FYRO Macedonian
Oliver,,Olive tree,Male,FYRO Macedonian
Orde,,"Order, arrangement",Male,FYRO Macedonian
Pavle,,"Small, humble",Male,FYRO Macedonian
Petar,,Rock,Male,FYRO Macedonian
Rade,,"Joy, happiness",Male,FYRO Macedonian
Risto,,Christ-bearer,Male,FYRO Macedonian
Sasho,,Defender of mankind,Male,FYRO Macedonian
Slobodan,,Free,Male,FYRO Macedonian
Spase,,Savior,Male,FYRO Macedonian
Stefan,,Crown,Male,FYRO Macedonian
Stojan,,To stand,Male,FYRO Macedonian
Tihomir,,Quiet peace,Male,FYRO Macedonian
Todor,,Gift of God,Male,FYRO Macedonian'
Tomislav,,Twin,Male,FYRO Macedonian
Trajan,,"Enduring, lasting",Male,FYRO Macedonian
Vasil,,"King, royal",Male,FYRO Macedonian
Vangel,,"Good news, angel",Male,FYRO Macedonian
Viktor,,Conqueror,Male,FYRO Macedonian
Vladimir,,Ruler of peace,Male,FYRO Macedonian
Vlatko,,Ruler,Male,FYRO Macedonian
Zarko,,"Bright, fiery",Male,FYRO Macedonian
Zoran,,"Dawn, daybreak",Male,FYRO Macedonian
Aleksa,,Defender of the people,Male,FYRO Macedonian
Angelko,,Little angel,Male,FYRO Macedonian
Borce,,Fighter,Male,FYRO Macedonian
Dime,,"Earth-lover, from Demeter",Male,FYRO Macedonian
Dragi,,"Precious, dear",Male,FYRO Macedonian
Dushan,,Spirit,Male,FYRO Macedonian
Gero,,"Old man, elder",Male,FYRO Macedonian
Gjorgji,,"Farmer, earth worker",Male,FYRO Macedonian
Goce,,Joy,Male,FYRO Macedonian
Gorazd,,Forest man,Male,FYRO Macedonian
Hristo,,Christ-bearer,Male,FYRO Macedonian
Ilcho,,The Lord is my God,Male,FYRO Macedonian
Ivancho,,"Little John, God is gracious",Male,FYRO Macedonian
Janko,,God is gracious,Male,FYRO Macedonian
Kole,,Victory of the people,Male,FYRO Macedonian
Krste,,"Cross, Christian",Male,FYRO Macedonian
Ljube,,Love,Male,FYRO Macedonian
Mite,,"Earth-lover, from Demeter",Male,FYRO Macedonian
